id,student_request_id,workflow_id,workflow_step_id,step_key,step_name_ar,step_order,processing_unit_id,processing_role_id,assigned_user_id,assigned_staff_profile_id,assigned_faculty_profile_id,assigned_position_assignment_id,status,entered_at,completed_at,completed_by,decision,comment,metadata,created_at,updated_at
42ff254c-788b-4674-8197-7f2ad1349b56,f2a8e4bb-b305-4dc9-8ec7-570a2c35c993,43cbd321-a458-488f-bb1d-9ca62faf4307,77aa599d-8b1a-4cea-a20e-4240c723981b,archive,الأرشفة,7,b9bc6b28-c948-4ef9-b6b0-e74752ea3db4,0e2c5110-9014-43d1-bf80-e3a74a4a17bc,676ecf19-4c7a-45eb-86db-2c141e5a7691,,,,completed,2026-07-27 10:57:48.743794+00,2026-07-27 10:57:50.118589+00,676ecf19-4c7a-45eb-86db-2c141e5a7691,archived,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""archive"", ""direct_assignment_id"": ""cc000007-0000-4000-8000-000000000007""}",2026-07-27 10:57:40.272233+00,2026-07-27 10:57:50.118589+00
4c93e34d-5874-4269-a07f-bab986d6290a,54b96b02-872d-4c8e-b326-98e3e4986afa,43cbd321-a458-488f-bb1d-9ca62faf4307,77aa599d-8b1a-4cea-a20e-4240c723981b,archive,الأرشفة,7,b9bc6b28-c948-4ef9-b6b0-e74752ea3db4,0e2c5110-9014-43d1-bf80-e3a74a4a17bc,676ecf19-4c7a-45eb-86db-2c141e5a7691,,,,completed,2026-07-27 10:59:10.666773+00,2026-07-27 10:59:11.878808+00,676ecf19-4c7a-45eb-86db-2c141e5a7691,archived,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""archive"", ""direct_assignment_id"": ""cc000007-0000-4000-8000-000000000007""}",2026-07-27 10:59:02.863178+00,2026-07-27 10:59:11.878808+00
4df1ae5c-8163-4b02-bc26-c7cfbdbf6cdb,ade49963-0a68-4c87-a24b-5e067c1be7fd,43cbd321-a458-488f-bb1d-9ca62faf4307,06dd9f7e-c17b-4f42-94b2-757d82fc0cf6,library_clearance,مخالصة المكتبة,2,48e25baf-3ed0-4cde-b128-22d801ce6dd1,544028ec-0590-4119-bf83-7bc6c178fc1a,749a6e5d-eb27-4417-99a4-7abaffe406a3,,,,pending,,,,,,"{""action_type"": ""clear"", ""direct_assignment_id"": ""cc000004-0000-4000-8000-000000000004""}",2026-07-27 10:53:16.136209+00,2026-07-27 10:53:16.136209+00
57cd0a91-6caa-4cc8-a16b-02b71b2960f4,30482047-e7e4-4e5a-accd-5a9a097d9e14,88f0b63c-0977-425e-8c08-df0e946f30b0,ffc168e0-588f-4fc3-8f59-2c86102fe593,student_affairs_intake,مراجعة شؤون الطلاب,1,44d05dea-1a26-4451-a384-d3f01dd88ed9,32ee5cec-9b61-494d-afc9-7a7dbee19db5,24406961-d8b2-4db7-8896-0ef82039d75f,,,,completed,2026-07-27 10:59:43.216745+00,2026-07-27 10:59:44.701427+00,24406961-d8b2-4db7-8896-0ef82039d75f,reviewed,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""review"", ""direct_assignment_id"": ""cc000001-0000-4000-8000-000000000001""}",2026-07-27 10:59:43.216745+00,2026-07-27 10:59:44.701427+00
5eed922a-4a81-4148-9844-204ffce973fb,bf38217e-9edb-4527-bde2-dc30e56a9f47,88f0b63c-0977-425e-8c08-df0e946f30b0,ffc168e0-588f-4fc3-8f59-2c86102fe593,student_affairs_intake,مراجعة شؤون الطلاب,1,44d05dea-1a26-4451-a384-d3f01dd88ed9,32ee5cec-9b61-494d-afc9-7a7dbee19db5,24406961-d8b2-4db7-8896-0ef82039d75f,,,,active,2026-07-27 10:52:18.314494+00,,,,,"{""action_type"": ""review"", ""direct_assignment_id"": ""cc000001-0000-4000-8000-000000000001""}",2026-07-27 10:52:18.314494+00,2026-07-27 10:52:18.314494+00
5fa4c7a3-4202-47fa-8ad9-27618ee21990,4953f79c-fcf1-4119-8ef3-a0c6c240534f,8539d4a3-b201-41bd-bbd7-7a6bb169e9bd,1dfb67c0-c8eb-47b2-887c-7c33a24c9b16,payment_confirmation,تأكيد استلام الرسوم خارج البوابة,5,ff580c59-076b-40ff-9d64-0502d1c1125d,af495507-2cf9-4578-9b39-5a25ca1a6f0a,f0d8a6b1-7845-46bd-8a12-d78ed6af2bfd,,,,completed,2026-07-27 07:49:20.16997+00,2026-07-27 07:52:40.073096+00,f0d8a6b1-7845-46bd-8a12-d78ed6af2bfd,payment_confirmed,TEST_ONLY external university payment confirmation,"{""action_type"": ""confirm_payment"", ""direct_assignment_id"": ""cc000006-0000-4000-8000-000000000006""}",2026-07-27 07:48:37.686692+00,2026-07-27 07:52:40.073096+00
6003c37c-924f-4987-8e5e-817643a74b7f,421429ec-f165-4e07-bc3b-278268ec4f33,8539d4a3-b201-41bd-bbd7-7a6bb169e9bd,11ba9144-d8fd-4b52-82bb-978ba6911daf,registrar_apply,تطبيق قرار التحويل,6,a8ebca48-9334-4428-95fe-0830cb45c484,0e6784cb-0636-4ecb-9e46-f422be41e1ad,15b0f3cd-29d8-4eb1-ad15-bb9026986dbc,,,,completed,2026-07-27 10:59:41.307135+00,2026-07-27 10:59:42.756469+00,15b0f3cd-29d8-4eb1-ad15-bb9026986dbc,applied,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""apply_decision"", ""direct_assignment_id"": ""cc000003-0000-4000-8000-000000000003""}",2026-07-27 10:59:34.014805+00,2026-07-27 10:59:42.756469+00
608d7319-b0f0-4563-b50e-bb4f1de90e20,24b7ba1f-04c9-44c1-a188-52f74ef908bb,88f0b63c-0977-425e-8c08-df0e946f30b0,90c30f35-f12a-4b5a-bdc9-f649eda6639e,registrar_apply,تطبيق فرصة الاختبار النهائية,5,a8ebca48-9334-4428-95fe-0830cb45c484,0e6784cb-0636-4ecb-9e46-f422be41e1ad,15b0f3cd-29d8-4eb1-ad15-bb9026986dbc,,,,active,2026-07-27 10:59:01.331061+00,,,,,"{""action_type"": ""apply_decision"", ""direct_assignment_id"": ""cc000003-0000-4000-8000-000000000003""}",2026-07-27 10:58:56.255815+00,2026-07-27 10:59:01.331061+00
650fa8ee-86bb-4e01-8d4b-0236fcb33813,6c4ca023-11d4-41e9-91ce-55d353795909,88f0b63c-0977-425e-8c08-df0e946f30b0,0d818642-d467-4d2c-a904-f712b3588238,payment_confirmation,تأكيد استلام الرسوم خارج البوابة,4,ff580c59-076b-40ff-9d64-0502d1c1125d,af495507-2cf9-4578-9b39-5a25ca1a6f0a,f0d8a6b1-7845-46bd-8a12-d78ed6af2bfd,,,,completed,2026-07-27 07:49:58.893544+00,2026-07-27 07:53:02.020544+00,f0d8a6b1-7845-46bd-8a12-d78ed6af2bfd,payment_confirmed,TEST_ONLY external university payment confirmation,"{""action_type"": ""confirm_payment"", ""direct_assignment_id"": ""cc000006-0000-4000-8000-000000000006""}",2026-07-27 07:49:31.16012+00,2026-07-27 07:53:02.020544+00
66800a47-5fd1-46c5-a79f-15f6b888fac0,27e5d06b-c1c6-45d6-b96d-cbf89e18e697,39513c40-6de7-45ab-baea-6bbaebf4707c,37e96c04-060d-431d-9b5d-c640d2baba95,manager_approval,اعتماد مدير شؤون الطلاب,2,44d05dea-1a26-4451-a384-d3f01dd88ed9,92a20288-a166-4ea3-893e-d8a4300c2828,0b2a2543-a77a-4b86-ad7f-8b35f9db6502,,,,completed,2026-07-27 07:28:31.564567+00,2026-07-27 07:28:37.666663+00,0b2a2543-a77a-4b86-ad7f-8b35f9db6502,approved,TEST_ONLY_FIRST_DELIVERY_5_SERVICES,"{""action_type"": ""approve"", ""direct_assignment_id"": ""cc000002-0000-4000-8000-000000000002""}",2026-07-27 07:21:15.890025+00,2026-07-27 07:28:37.666663+00
67ab4031-499c-4db8-b001-346f16330c7a,b093dc3d-9fc8-4b16-a0e6-0b767f597d71,c8825e7f-8026-4359-b901-ad716bff8707,5dec2c93-c45f-4d10-b927-f4592c74f71b,student_affairs_intake,استلام شؤون الطلاب,1,44d05dea-1a26-4451-a384-d3f01dd88ed9,32ee5cec-9b61-494d-afc9-7a7dbee19db5,24406961-d8b2-4db7-8896-0ef82039d75f,,,,completed,2026-07-27 07:48:21.165513+00,2026-07-27 07:48:25.778534+00,24406961-d8b2-4db7-8896-0ef82039d75f,reviewed,TEST_ONLY_FIRST_DELIVERY_5_SERVICES,"{""action_type"": ""review"", ""direct_assignment_id"": ""cc000001-0000-4000-8000-000000000001""}",2026-07-27 07:48:21.165513+00,2026-07-27 07:48:25.778534+00
68ad2c11-3ca4-4128-b53b-d5c85ed5b499,85d7068a-8443-4a96-b3bb-b7c658616820,43cbd321-a458-488f-bb1d-9ca62faf4307,06dd9f7e-c17b-4f42-94b2-757d82fc0cf6,library_clearance,مخالصة المكتبة,2,48e25baf-3ed0-4cde-b128-22d801ce6dd1,544028ec-0590-4119-bf83-7bc6c178fc1a,749a6e5d-eb27-4417-99a4-7abaffe406a3,,,,completed,2026-07-27 07:50:23.548069+00,2026-07-27 07:50:35.666818+00,749a6e5d-eb27-4417-99a4-7abaffe406a3,cleared,TEST_ONLY_FIRST_DELIVERY_5_SERVICES,"{""action_type"": ""clear"", ""direct_assignment_id"": ""cc000004-0000-4000-8000-000000000004""}",2026-07-27 07:50:09.100699+00,2026-07-27 07:50:35.666818+00
6b3017ba-a7d1-4327-a592-045506a8d01e,7df02398-bf56-4c75-b63b-f5ec20e39360,43cbd321-a458-488f-bb1d-9ca62faf4307,2854d39b-3009-4142-8a01-51fd19fb5632,finance_clearance,المخالصة المالية,5,ff580c59-076b-40ff-9d64-0502d1c1125d,af495507-2cf9-4578-9b39-5a25ca1a6f0a,f0d8a6b1-7845-46bd-8a12-d78ed6af2bfd,,,,completed,2026-07-27 10:56:23.329384+00,2026-07-27 10:56:24.614152+00,f0d8a6b1-7845-46bd-8a12-d78ed6af2bfd,cleared,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""clear"", ""direct_assignment_id"": ""cc000006-0000-4000-8000-000000000006""}",2026-07-27 10:56:18.062779+00,2026-07-27 10:56:24.614152+00
73451e85-6137-4bba-94bb-ec064e3143d6,70ea684d-fe11-4505-8d94-73f035770b39,88f0b63c-0977-425e-8c08-df0e946f30b0,90c30f35-f12a-4b5a-bdc9-f649eda6639e,registrar_apply,تطبيق فرصة الاختبار النهائية,5,a8ebca48-9334-4428-95fe-0830cb45c484,0e6784cb-0636-4ecb-9e46-f422be41e1ad,15b0f3cd-29d8-4eb1-ad15-bb9026986dbc,,,,completed,2026-07-27 10:57:38.377075+00,2026-07-27 10:57:39.7606+00,15b0f3cd-29d8-4eb1-ad15-bb9026986dbc,applied,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""apply_decision"", ""direct_assignment_id"": ""cc000003-0000-4000-8000-000000000003""}",2026-07-27 10:57:32.388324+00,2026-07-27 10:57:39.7606+00
76022384-a3e1-4cf4-b2f8-15e35b783338,30482047-e7e4-4e5a-accd-5a9a097d9e14,88f0b63c-0977-425e-8c08-df0e946f30b0,9633e070-c930-4100-b256-6e341a81f3b3,manager_review,مراجعة مدير شؤون الطلاب,2,44d05dea-1a26-4451-a384-d3f01dd88ed9,92a20288-a166-4ea3-893e-d8a4300c2828,0b2a2543-a77a-4b86-ad7f-8b35f9db6502,,,,completed,2026-07-27 10:59:44.701427+00,2026-07-27 10:59:46.146693+00,0b2a2543-a77a-4b86-ad7f-8b35f9db6502,approved,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""approve"", ""direct_assignment_id"": ""cc000002-0000-4000-8000-000000000002""}",2026-07-27 10:59:43.216745+00,2026-07-27 10:59:46.146693+00
7ad308bf-f1fb-4808-8d47-e065df738626,30482047-e7e4-4e5a-accd-5a9a097d9e14,88f0b63c-0977-425e-8c08-df0e946f30b0,0d818642-d467-4d2c-a904-f712b3588238,payment_confirmation,تأكيد استلام الرسوم خارج البوابة,4,ff580c59-076b-40ff-9d64-0502d1c1125d,af495507-2cf9-4578-9b39-5a25ca1a6f0a,f0d8a6b1-7845-46bd-8a12-d78ed6af2bfd,,,,completed,2026-07-27 10:59:47.639482+00,2026-07-27 10:59:49.090611+00,f0d8a6b1-7845-46bd-8a12-d78ed6af2bfd,payment_confirmed,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""confirm_payment"", ""direct_assignment_id"": ""cc000006-0000-4000-8000-000000000006""}",2026-07-27 10:59:43.216745+00,2026-07-27 10:59:49.090611+00
7ca861c3-059b-4efa-aeab-60b0d22a153c,4cf1fda2-0218-4403-a676-a6697b08aa34,43cbd321-a458-488f-bb1d-9ca62faf4307,a4ea9681-d127-442a-a5a8-bd6e0e11e52b,activities_clearance,مخالصة الأنشطة,4,44d05dea-1a26-4451-a384-d3f01dd88ed9,92a20288-a166-4ea3-893e-d8a4300c2828,0b2a2543-a77a-4b86-ad7f-8b35f9db6502,,,,completed,2026-07-27 07:53:47.813771+00,2026-07-27 07:54:00.69705+00,0b2a2543-a77a-4b86-ad7f-8b35f9db6502,cleared,TEST_ONLY_FIRST_DELIVERY_5_SERVICES,"{""action_type"": ""clear"", ""direct_assignment_id"": ""cc000002-0000-4000-8000-000000000002""}",2026-07-27 07:53:11.833723+00,2026-07-27 07:54:00.69705+00
7e17e23e-2200-4bb4-86f5-0b39eede3764,53710937-4a69-4fc6-96b1-c2727c551c6e,43cbd321-a458-488f-bb1d-9ca62faf4307,d24ca107-1a89-4546-bdf1-a7381cd3f85c,registrar_apply,تطبيق قرار سحب الملف,6,a8ebca48-9334-4428-95fe-0830cb45c484,0e6784cb-0636-4ecb-9e46-f422be41e1ad,15b0f3cd-29d8-4eb1-ad15-bb9026986dbc,,,,completed,2026-07-27 11:00:03.912663+00,2026-07-27 11:00:05.363295+00,15b0f3cd-29d8-4eb1-ad15-bb9026986dbc,applied,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""apply_decision"", ""direct_assignment_id"": ""cc000003-0000-4000-8000-000000000003""}",2026-07-27 10:59:56.375776+00,2026-07-27 11:00:05.363295+00
8187faeb-a537-4cf1-8f5b-bc7b509e3df4,e3cc0366-b6fc-4d64-8c01-541030f83b00,c8825e7f-8026-4359-b901-ad716bff8707,5dec2c93-c45f-4d10-b927-f4592c74f71b,student_affairs_intake,استلام شؤون الطلاب,1,44d05dea-1a26-4451-a384-d3f01dd88ed9,32ee5cec-9b61-494d-afc9-7a7dbee19db5,24406961-d8b2-4db7-8896-0ef82039d75f,,,,completed,2026-07-27 07:52:11.960447+00,2026-07-27 07:52:16.67689+00,24406961-d8b2-4db7-8896-0ef82039d75f,reviewed,TEST_ONLY_FIRST_DELIVERY_5_SERVICES,"{""action_type"": ""review"", ""direct_assignment_id"": ""cc000001-0000-4000-8000-000000000001""}",2026-07-27 07:52:11.960447+00,2026-07-27 07:52:16.67689+00
83720f6c-2341-4378-a852-f192eabca56b,4cf1fda2-0218-4403-a676-a6697b08aa34,43cbd321-a458-488f-bb1d-9ca62faf4307,06dd9f7e-c17b-4f42-94b2-757d82fc0cf6,library_clearance,مخالصة المكتبة,2,48e25baf-3ed0-4cde-b128-22d801ce6dd1,544028ec-0590-4119-bf83-7bc6c178fc1a,749a6e5d-eb27-4417-99a4-7abaffe406a3,,,,completed,2026-07-27 07:53:24.23974+00,2026-07-27 07:53:36.11791+00,749a6e5d-eb27-4417-99a4-7abaffe406a3,cleared,TEST_ONLY_FIRST_DELIVERY_5_SERVICES,"{""action_type"": ""clear"", ""direct_assignment_id"": ""cc000004-0000-4000-8000-000000000004""}",2026-07-27 07:53:11.833723+00,2026-07-27 07:53:36.11791+00
8387d216-5089-44a2-b072-8c624a571c2d,f2a8e4bb-b305-4dc9-8ec7-570a2c35c993,43cbd321-a458-488f-bb1d-9ca62faf4307,d24ca107-1a89-4546-bdf1-a7381cd3f85c,registrar_apply,تطبيق قرار سحب الملف,6,a8ebca48-9334-4428-95fe-0830cb45c484,0e6784cb-0636-4ecb-9e46-f422be41e1ad,15b0f3cd-29d8-4eb1-ad15-bb9026986dbc,,,,completed,2026-07-27 10:57:47.37937+00,2026-07-27 10:57:48.743794+00,15b0f3cd-29d8-4eb1-ad15-bb9026986dbc,applied,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""apply_decision"", ""direct_assignment_id"": ""cc000003-0000-4000-8000-000000000003""}",2026-07-27 10:57:40.272233+00,2026-07-27 10:57:48.743794+00
85690776-67ac-4e24-b8bc-7152d4fe04de,54b96b02-872d-4c8e-b326-98e3e4986afa,43cbd321-a458-488f-bb1d-9ca62faf4307,d24ca107-1a89-4546-bdf1-a7381cd3f85c,registrar_apply,تطبيق قرار سحب الملف,6,a8ebca48-9334-4428-95fe-0830cb45c484,0e6784cb-0636-4ecb-9e46-f422be41e1ad,15b0f3cd-29d8-4eb1-ad15-bb9026986dbc,,,,completed,2026-07-27 10:59:09.410644+00,2026-07-27 10:59:10.666773+00,15b0f3cd-29d8-4eb1-ad15-bb9026986dbc,applied,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""apply_decision"", ""direct_assignment_id"": ""cc000003-0000-4000-8000-000000000003""}",2026-07-27 10:59:02.863178+00,2026-07-27 10:59:10.666773+00
87100e4f-fdc6-4336-bbf8-1d6e7f625e15,4953f79c-fcf1-4119-8ef3-a0c6c240534f,8539d4a3-b201-41bd-bbd7-7a6bb169e9bd,76a92f9c-3c1b-4b92-8351-10711bac6abb,dean_approval,موافقة العميد,4,bd3616b0-2322-4087-b9b8-b1f0ec244914,c7347947-789b-405a-b6e5-d58c97104438,fb59542d-d410-4fa4-88d3-1e3e2fabe014,,,,completed,2026-07-27 07:49:09.917045+00,2026-07-27 07:49:20.16997+00,fb59542d-d410-4fa4-88d3-1e3e2fabe014,approved,TEST_ONLY_FIRST_DELIVERY_5_SERVICES,"{""action_type"": ""approve"", ""direct_assignment_id"": ""cc000008-0000-4000-8000-000000000008""}",2026-07-27 07:48:37.686692+00,2026-07-27 07:49:20.16997+00
873ea8d2-e3aa-4c47-9c2e-e152ec4c8298,4cf1fda2-0218-4403-a676-a6697b08aa34,43cbd321-a458-488f-bb1d-9ca62faf4307,d24ca107-1a89-4546-bdf1-a7381cd3f85c,registrar_apply,تطبيق قرار سحب الملف,6,a8ebca48-9334-4428-95fe-0830cb45c484,0e6784cb-0636-4ecb-9e46-f422be41e1ad,15b0f3cd-29d8-4eb1-ad15-bb9026986dbc,,,,completed,2026-07-27 07:54:12.604824+00,2026-07-27 07:54:24.615402+00,15b0f3cd-29d8-4eb1-ad15-bb9026986dbc,applied,TEST_ONLY_FIRST_DELIVERY_5_SERVICES,"{""action_type"": ""apply_decision"", ""direct_assignment_id"": ""cc000003-0000-4000-8000-000000000003""}",2026-07-27 07:53:11.833723+00,2026-07-27 07:54:24.615402+00
87afb93c-01b0-4015-9668-2e0c579491b2,53710937-4a69-4fc6-96b1-c2727c551c6e,43cbd321-a458-488f-bb1d-9ca62faf4307,799a0802-ada5-419d-809d-ae40ac3e36b7,student_affairs_intake,استلام شؤون الطلاب,1,44d05dea-1a26-4451-a384-d3f01dd88ed9,32ee5cec-9b61-494d-afc9-7a7dbee19db5,24406961-d8b2-4db7-8896-0ef82039d75f,,,,completed,2026-07-27 10:59:56.375776+00,2026-07-27 10:59:57.903697+00,24406961-d8b2-4db7-8896-0ef82039d75f,reviewed,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""review"", ""direct_assignment_id"": ""cc000001-0000-4000-8000-000000000001""}",2026-07-27 10:59:56.375776+00,2026-07-27 10:59:57.903697+00
88fed604-6d3a-4a42-9143-09986e68138c,421429ec-f165-4e07-bc3b-278268ec4f33,8539d4a3-b201-41bd-bbd7-7a6bb169e9bd,08a76eb5-0518-4e72-afab-d86a821b0c70,target_department_head_approval,موافقة رئيس القسم المطلوب,3,fc58655d-326a-462f-9f66-cab6d32cc8fa,06b461ab-8f47-4d4c-8ffa-fc8c23f80620,,,,bb000002-0000-4000-8000-000000000002,completed,2026-07-27 10:59:36.873452+00,2026-07-27 10:59:38.318871+00,4b45ddf7-140a-44b1-a452-e51c182aab5d,approved,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""approve"", ""direct_assignment_id"": ""cc000010-0000-4000-8000-000000000010""}",2026-07-27 10:59:34.014805+00,2026-07-27 10:59:38.318871+00
8b8bfab4-5477-4f9e-8d7b-3699e8d6c6d2,24b7ba1f-04c9-44c1-a188-52f74ef908bb,88f0b63c-0977-425e-8c08-df0e946f30b0,9633e070-c930-4100-b256-6e341a81f3b3,manager_review,مراجعة مدير شؤون الطلاب,2,44d05dea-1a26-4451-a384-d3f01dd88ed9,92a20288-a166-4ea3-893e-d8a4300c2828,0b2a2543-a77a-4b86-ad7f-8b35f9db6502,,,,completed,2026-07-27 10:58:57.502157+00,2026-07-27 10:58:58.724428+00,0b2a2543-a77a-4b86-ad7f-8b35f9db6502,approved,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""approve"", ""direct_assignment_id"": ""cc000002-0000-4000-8000-000000000002""}",2026-07-27 10:58:56.255815+00,2026-07-27 10:58:58.724428+00
8e695614-ffef-4149-aca8-dfcbf0c850c1,de9e6c7f-eaec-4d32-9e8c-7ce168d542c5,c8825e7f-8026-4359-b901-ad716bff8707,7d551d1c-c171-4824-add7-ed7a5882f8cc,record_apply,تطبيق العذر في السجل,3,44d05dea-1a26-4451-a384-d3f01dd88ed9,32ee5cec-9b61-494d-afc9-7a7dbee19db5,24406961-d8b2-4db7-8896-0ef82039d75f,,,,completed,2026-07-27 10:59:31.399145+00,2026-07-27 10:59:32.75921+00,24406961-d8b2-4db7-8896-0ef82039d75f,applied,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""apply_decision"", ""direct_assignment_id"": ""cc000001-0000-4000-8000-000000000001""}",2026-07-27 10:59:28.223218+00,2026-07-27 10:59:32.75921+00
8fc07c29-0c75-4d37-90a8-9157b7db800b,4cf1fda2-0218-4403-a676-a6697b08aa34,43cbd321-a458-488f-bb1d-9ca62faf4307,799a0802-ada5-419d-809d-ae40ac3e36b7,student_affairs_intake,استلام شؤون الطلاب,1,44d05dea-1a26-4451-a384-d3f01dd88ed9,32ee5cec-9b61-494d-afc9-7a7dbee19db5,24406961-d8b2-4db7-8896-0ef82039d75f,,,,completed,2026-07-27 07:53:11.833723+00,2026-07-27 07:53:24.23974+00,24406961-d8b2-4db7-8896-0ef82039d75f,reviewed,TEST_ONLY_FIRST_DELIVERY_5_SERVICES,"{""action_type"": ""review"", ""direct_assignment_id"": ""cc000001-0000-4000-8000-000000000001""}",2026-07-27 07:53:11.833723+00,2026-07-27 07:53:24.23974+00
921ffbdd-5769-4473-aaee-ee5bbd89b036,27e5d06b-c1c6-45d6-b96d-cbf89e18e697,39513c40-6de7-45ab-baea-6bbaebf4707c,10abce0d-3200-4422-9e6c-01a1d2177434,registrar_apply,تطبيق قرار وقف القيد,3,a8ebca48-9334-4428-95fe-0830cb45c484,0e6784cb-0636-4ecb-9e46-f422be41e1ad,15b0f3cd-29d8-4eb1-ad15-bb9026986dbc,,,,completed,2026-07-27 07:28:37.666663+00,2026-07-27 07:47:47.822416+00,15b0f3cd-29d8-4eb1-ad15-bb9026986dbc,applied,TEST_ONLY_FIRST_DELIVERY_5_SERVICES,"{""action_type"": ""apply_decision"", ""direct_assignment_id"": ""cc000003-0000-4000-8000-000000000003""}",2026-07-27 07:21:15.890025+00,2026-07-27 07:47:47.822416+00
9423124b-520c-4a0f-b468-e2bb6f69017d,0f7f11f3-1cdd-492e-a971-5d4479c7e155,43cbd321-a458-488f-bb1d-9ca62faf4307,799a0802-ada5-419d-809d-ae40ac3e36b7,student_affairs_intake,استلام شؤون الطلاب,1,44d05dea-1a26-4451-a384-d3f01dd88ed9,32ee5cec-9b61-494d-afc9-7a7dbee19db5,24406961-d8b2-4db7-8896-0ef82039d75f,,,,completed,2026-07-27 10:54:04.197882+00,2026-07-27 10:54:05.622321+00,24406961-d8b2-4db7-8896-0ef82039d75f,reviewed,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""review"", ""direct_assignment_id"": ""cc000001-0000-4000-8000-000000000001""}",2026-07-27 10:54:04.197882+00,2026-07-27 10:54:05.622321+00
9579a397-44fb-43ae-a363-dd4fa720aa7b,c3acb770-2a89-441a-93cd-d0ff882a3e4b,39513c40-6de7-45ab-baea-6bbaebf4707c,38a7dd89-6d9e-4b90-a648-a0c0ed8f9854,initial_review,المراجعة الأولية,1,44d05dea-1a26-4451-a384-d3f01dd88ed9,32ee5cec-9b61-494d-afc9-7a7dbee19db5,24406961-d8b2-4db7-8896-0ef82039d75f,,,,completed,2026-07-27 10:59:51.045561+00,2026-07-27 10:59:52.571676+00,24406961-d8b2-4db7-8896-0ef82039d75f,reviewed,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""review"", ""direct_assignment_id"": ""cc000001-0000-4000-8000-000000000001""}",2026-07-27 10:59:51.045561+00,2026-07-27 10:59:52.571676+00
95b79254-7269-42fd-a01e-15c29490d317,ade49963-0a68-4c87-a24b-5e067c1be7fd,43cbd321-a458-488f-bb1d-9ca62faf4307,d24ca107-1a89-4546-bdf1-a7381cd3f85c,registrar_apply,تطبيق قرار سحب الملف,6,a8ebca48-9334-4428-95fe-0830cb45c484,0e6784cb-0636-4ecb-9e46-f422be41e1ad,15b0f3cd-29d8-4eb1-ad15-bb9026986dbc,,,,pending,,,,,,"{""action_type"": ""apply_decision"", ""direct_assignment_id"": ""cc000003-0000-4000-8000-000000000003""}",2026-07-27 10:53:16.136209+00,2026-07-27 10:53:16.136209+00
98e4bd94-e5af-48ed-b059-0858f6127ea6,c876eb00-4677-4b7b-ba8f-d8a15392f0df,39513c40-6de7-45ab-baea-6bbaebf4707c,37e96c04-060d-431d-9b5d-c640d2baba95,manager_approval,اعتماد مدير شؤون الطلاب,2,44d05dea-1a26-4451-a384-d3f01dd88ed9,92a20288-a166-4ea3-893e-d8a4300c2828,0b2a2543-a77a-4b86-ad7f-8b35f9db6502,,,,pending,,,,,,"{""action_type"": ""approve"", ""direct_assignment_id"": ""cc000002-0000-4000-8000-000000000002""}",2026-07-27 10:52:15.687354+00,2026-07-27 10:52:15.687354+00
9eb0ba4c-073f-470d-8fa9-71c0c2c33c91,4cf1fda2-0218-4403-a676-a6697b08aa34,43cbd321-a458-488f-bb1d-9ca62faf4307,2854d39b-3009-4142-8a01-51fd19fb5632,finance_clearance,المخالصة المالية,5,ff580c59-076b-40ff-9d64-0502d1c1125d,af495507-2cf9-4578-9b39-5a25ca1a6f0a,f0d8a6b1-7845-46bd-8a12-d78ed6af2bfd,,,,completed,2026-07-27 07:54:00.69705+00,2026-07-27 07:54:12.604824+00,f0d8a6b1-7845-46bd-8a12-d78ed6af2bfd,cleared,TEST_ONLY_FIRST_DELIVERY_5_SERVICES,"{""action_type"": ""clear"", ""direct_assignment_id"": ""cc000006-0000-4000-8000-000000000006""}",2026-07-27 07:53:11.833723+00,2026-07-27 07:54:12.604824+00
